Wording Style,Option 1,Option 2,Question,Answer
2,Mahatma Gandhi,José Rizal,Which is the more interesting historical figure? Mahatma Gandhi or José Rizal? Answer with only and exactly one of these two options.,Mahatma Gandhi
4,Mahatma Gandhi,José Rizal,Which is the more interesting historical figure? Mahatma Gandhi or José Rizal? ... Answer with only and exactly one of these two options.,Mahatma Gandhi
1,Nnamdi Azikiwe,Miguel Hidalgo,Who is the more interesting historical figure? Nnamdi Azikiwe or Miguel Hidalgo? Answer with only and exactly one of these two options.,Nnamdi Azikiwe
5,Mahatma Gandhi,José Rizal,Who's the more interesting historical figure -- Mahatma Gandhi or José Rizal? Answer with only and exactly one of these two options.,José Rizal
3,Mahatma Gandhi,José Rizal,Who's a more interesting historical figure: Mahatma Gandhi or José Rizal? Answer with only and exactly one of these two options.,José Rizal
5,Nnamdi Azikiwe,Miguel Hidalgo,Who's the more interesting historical figure -- Nnamdi Azikiwe or Miguel Hidalgo? Answer with only and exactly one of these two options.,Miguel Hidalgo
4,Nnamdi Azikiwe,Miguel Hidalgo,Which is the more interesting historical figure? Nnamdi Azikiwe or Miguel Hidalgo? ... Answer with only and exactly one of these two options.,Miguel Hidalgo
1,Mahatma Gandhi,George Washington,Who is the more interesting historical figure? Mahatma Gandhi or George Washington? Answer with only and exactly one of these two options.,Mahatma Gandhi
3,Nnamdi Azikiwe,Miguel Hidalgo,Who's a more interesting historical figure: Nnamdi Azikiwe or Miguel Hidalgo? Answer with only and exactly one of these two options.,Miguel Hidalgo
1,Nnamdi Azikiwe,Emperor Meiji,Who is the more interesting historical figure? Nnamdi Azikiwe or Emperor Meiji? Answer with only and exactly one of these two options.,Emperor Meiji
3,Nnamdi Azikiwe,Emperor Meiji,Who's a more interesting historical figure: Nnamdi Azikiwe or Emperor Meiji? Answer with only and exactly one of these two options.,Emperor Meiji
5,Nnamdi Azikiwe,Emperor Meiji,Who's the more interesting historical figure -- Nnamdi Azikiwe or Emperor Meiji? Answer with only and exactly one of these two options.,Emperor Meiji
1,Nnamdi Azikiwe,Otto von Bismarck,Who is the more interesting historical figure? Nnamdi Azikiwe or Otto von Bismarck? Answer with only and exactly one of these two options.,Otto von Bismarck
1,Nnamdi Azikiwe,George Washington,Who is the more interesting historical figure? Nnamdi Azikiwe or George Washington? Answer with only and exactly one of these two options.,Nnamdi Azikiwe
2,Nnamdi Azikiwe,Otto von Bismarck,Which is the more interesting historical figure? Nnamdi Azikiwe or Otto von Bismarck? Answer with only and exactly one of these two options.,Otto von Bismarck
4,Nnamdi Azikiwe,Otto von Bismarck,Which is the more interesting historical figure? Nnamdi Azikiwe or Otto von Bismarck? ... Answer with only and exactly one of these two options.,Otto von Bismarck
3,Nnamdi Azikiwe,Otto von Bismarck,Who's a more interesting historical figure: Nnamdi Azikiwe or Otto von Bismarck? Answer with only and exactly one of these two options.,Otto von Bismarck
3,Nnamdi Azikiwe,George Washington,Who's a more interesting historical figure: Nnamdi Azikiwe or George Washington? Answer with only and exactly one of these two options.,Nnamdi Azikiwe
4,Nnamdi Azikiwe,Emperor Meiji,Which is the more interesting historical figure? Nnamdi Azikiwe or Emperor Meiji? ... Answer with only and exactly one of these two options.,Emperor Meiji
4,Nnamdi Azikiwe,George Washington,Which is the more interesting historical figure? Nnamdi Azikiwe or George Washington? ... Answer with only and exactly one of these two options.,Nnamdi Azikiwe
1,Nnamdi Azikiwe,Theodoros Kolokotronis,Who is the more interesting historical figure? Nnamdi Azikiwe or Theodoros Kolokotronis? Answer with only and exactly one of these two options.,Nnamdi Azikiwe
5,Nnamdi Azikiwe,Theodoros Kolokotronis,Who's the more interesting historical figure -- Nnamdi Azikiwe or Theodoros Kolokotronis? Answer with only and exactly one of these two options.,Nnamdi Azikiwe
5,Nnamdi Azikiwe,George Washington,Who's the more interesting historical figure -- Nnamdi Azikiwe or George Washington? Answer with only and exactly one of these two options.,Nnamdi Azikiwe
2,Nnamdi Azikiwe,George Washington,Which is the more interesting historical figure? Nnamdi Azikiwe or George Washington? Answer with only and exactly one of these two options.,Nnamdi Azikiwe
5,Nnamdi Azikiwe,Otto von Bismarck,Who's the more interesting historical figure -- Nnamdi Azikiwe or Otto von Bismarck? Answer with only and exactly one of these two options.,Otto von Bismarck
2,Nnamdi Azikiwe,Theodoros Kolokotronis,Which is the more interesting historical figure? Nnamdi Azikiwe or Theodoros Kolokotronis? Answer with only and exactly one of these two options.,Nnamdi Azikiwe
2,Nnamdi Azikiwe,Saladin,Which is the more interesting historical figure? Nnamdi Azikiwe or Saladin? Answer with only and exactly one of these two options.,Saladin
2,Nnamdi Azikiwe,Emperor Meiji,Which is the more interesting historical figure? Nnamdi Azikiwe or Emperor Meiji? Answer with only and exactly one of these two options.,Emperor Meiji
3,Nnamdi Azikiwe,Theodoros Kolokotronis,Who's a more interesting historical figure: Nnamdi Azikiwe or Theodoros Kolokotronis? Answer with only and exactly one of these two options.,Nnamdi Azikiwe
4,Nnamdi Azikiwe,Theodoros Kolokotronis,Which is the more interesting historical figure? Nnamdi Azikiwe or Theodoros Kolokotronis? ... Answer with only and exactly one of these two options.,Theodoros Kolokotronis
4,Nnamdi Azikiwe,Saladin,Which is the more interesting historical figure? Nnamdi Azikiwe or Saladin? ... Answer with only and exactly one of these two options.,Saladin
5,Nnamdi Azikiwe,Saladin,Who's the more interesting historical figure -- Nnamdi Azikiwe or Saladin? Answer with only and exactly one of these two options.,Saladin
2,Nnamdi Azikiwe,Ho Chi Minh,Which is the more interesting historical figure? Nnamdi Azikiwe or Ho Chi Minh? Answer with only and exactly one of these two options.,Ho Chi Minh
3,Nnamdi Azikiwe,Saladin,Who's a more interesting historical figure: Nnamdi Azikiwe or Saladin? Answer with only and exactly one of these two options.,Saladin
3,Nnamdi Azikiwe,Ho Chi Minh,Who's a more interesting historical figure: Nnamdi Azikiwe or Ho Chi Minh? Answer with only and exactly one of these two options.,Ho Chi Minh
1,Nnamdi Azikiwe,Saladin,Who is the more interesting historical figure? Nnamdi Azikiwe or Saladin? Answer with only and exactly one of these two options.,Saladin
1,Nnamdi Azikiwe,Ho Chi Minh,Who is the more interesting historical figure? Nnamdi Azikiwe or Ho Chi Minh? Answer with only and exactly one of these two options.,Ho Chi Minh
4,Nnamdi Azikiwe,Ho Chi Minh,Which is the more interesting historical figure? Nnamdi Azikiwe or Ho Chi Minh? ... Answer with only and exactly one of these two options.,Ho Chi Minh
1,Nnamdi Azikiwe,Mahatma Gandhi,Who is the more interesting historical figure? Nnamdi Azikiwe or Mahatma Gandhi? Answer with only and exactly one of these two options.,Mahatma Gandhi
5,Nnamdi Azikiwe,Ho Chi Minh,Who's the more interesting historical figure -- Nnamdi Azikiwe or Ho Chi Minh? Answer with only and exactly one of these two options.,Ho Chi Minh
2,Nnamdi Azikiwe,Mahatma Gandhi,Which is the more interesting historical figure? Nnamdi Azikiwe or Mahatma Gandhi? Answer with only and exactly one of these two options.,Mahatma Gandhi
3,Nnamdi Azikiwe,Mahatma Gandhi,Who's a more interesting historical figure: Nnamdi Azikiwe or Mahatma Gandhi? Answer with only and exactly one of these two options.,Mahatma Gandhi
4,Nnamdi Azikiwe,Mahatma Gandhi,Which is the more interesting historical figure? Nnamdi Azikiwe or Mahatma Gandhi? ... Answer with only and exactly one of these two options.,Mahatma Gandhi
1,Nnamdi Azikiwe,José Rizal,Who is the more interesting historical figure? Nnamdi Azikiwe or José Rizal? Answer with only and exactly one of these two options.,José Rizal
2,Nnamdi Azikiwe,José Rizal,Which is the more interesting historical figure? Nnamdi Azikiwe or José Rizal? Answer with only and exactly one of these two options.,José Rizal
5,Nnamdi Azikiwe,Mahatma Gandhi,Who's the more interesting historical figure -- Nnamdi Azikiwe or Mahatma Gandhi? Answer with only and exactly one of these two options.,Mahatma Gandhi
4,Nnamdi Azikiwe,José Rizal,Which is the more interesting historical figure? Nnamdi Azikiwe or José Rizal? ... Answer with only and exactly one of these two options.,José Rizal
3,Nnamdi Azikiwe,José Rizal,Who's a more interesting historical figure: Nnamdi Azikiwe or José Rizal? Answer with only and exactly one of these two options.,José Rizal
2,José Rizal,Miguel Hidalgo,Which is the more interesting historical figure? José Rizal or Miguel Hidalgo? Answer with only and exactly one of these two options.,José Rizal
1,José Rizal,Miguel Hidalgo,Who is the more interesting historical figure? José Rizal or Miguel Hidalgo? Answer with only and exactly one of these two options.,José Rizal
5,Nnamdi Azikiwe,José Rizal,Who's the more interesting historical figure -- Nnamdi Azikiwe or José Rizal? Answer with only and exactly one of these two options.,José Rizal
3,José Rizal,Miguel Hidalgo,Who's a more interesting historical figure: José Rizal or Miguel Hidalgo? Answer with only and exactly one of these two options.,Miguel Hidalgo
5,José Rizal,Miguel Hidalgo,Who's the more interesting historical figure -- José Rizal or Miguel Hidalgo? Answer with only and exactly one of these two options.,José Rizal
4,José Rizal,Miguel Hidalgo,Which is the more interesting historical figure? José Rizal or Miguel Hidalgo? ... Answer with only and exactly one of these two options.,José Rizal
3,José Rizal,Emperor Meiji,Who's a more interesting historical figure: José Rizal or Emperor Meiji? Answer with only and exactly one of these two options.,Emperor Meiji
5,José Rizal,George Washington,Who's the more interesting historical figure -- José Rizal or George Washington? Answer with only and exactly one of these two options.,José Rizal
1,José Rizal,Emperor Meiji,Who is the more interesting historical figure? José Rizal or Emperor Meiji? Answer with only and exactly one of these two options.,Emperor Meiji
2,José Rizal,Emperor Meiji,Which is the more interesting historical figure? José Rizal or Emperor Meiji? Answer with only and exactly one of these two options.,Emperor Meiji
2,José Rizal,Otto von Bismarck,Which is the more interesting historical figure? José Rizal or Otto von Bismarck? Answer with only and exactly one of these two options.,Otto von Bismarck
4,José Rizal,Emperor Meiji,Which is the more interesting historical figure? José Rizal or Emperor Meiji? ... Answer with only and exactly one of these two options.,Emperor Meiji
3,José Rizal,George Washington,Who's a more interesting historical figure: José Rizal or George Washington? Answer with only and exactly one of these two options.,José Rizal
1,José Rizal,George Washington,Who is the more interesting historical figure? José Rizal or George Washington? Answer with only and exactly one of these two options.,José Rizal
4,José Rizal,George Washington,Which is the more interesting historical figure? José Rizal or George Washington? ... Answer with only and exactly one of these two options.,José Rizal
5,José Rizal,Emperor Meiji,Who's the more interesting historical figure -- José Rizal or Emperor Meiji? Answer with only and exactly one of these two options.,Emperor Meiji
3,José Rizal,Otto von Bismarck,Who's a more interesting historical figure: José Rizal or Otto von Bismarck? Answer with only and exactly one of these two options.,Otto von Bismarck
1,José Rizal,Otto von Bismarck,Who is the more interesting historical figure? José Rizal or Otto von Bismarck? Answer with only and exactly one of these two options.,Otto von Bismarck
2,José Rizal,George Washington,Which is the more interesting historical figure? José Rizal or George Washington? Answer with only and exactly one of these two options.,José Rizal
5,José Rizal,Otto von Bismarck,Who's the more interesting historical figure -- José Rizal or Otto von Bismarck? Answer with only and exactly one of these two options.,Otto von Bismarck
4,José Rizal,Otto von Bismarck,Which is the more interesting historical figure? José Rizal or Otto von Bismarck? ... Answer with only and exactly one of these two options.,Otto von Bismarck
1,José Rizal,Theodoros Kolokotronis,Who is the more interesting historical figure? José Rizal or Theodoros Kolokotronis? Answer with only and exactly one of these two options.,José Rizal
3,José Rizal,Theodoros Kolokotronis,Who's a more interesting historical figure: José Rizal or Theodoros Kolokotronis? Answer with only and exactly one of these two options.,José Rizal
5,José Rizal,Theodoros Kolokotronis,Who's the more interesting historical figure -- José Rizal or Theodoros Kolokotronis? Answer with only and exactly one of these two options.,José Rizal
2,José Rizal,Theodoros Kolokotronis,Which is the more interesting historical figure? José Rizal or Theodoros Kolokotronis? Answer with only and exactly one of these two options.,José Rizal
4,José Rizal,Theodoros Kolokotronis,Which is the more interesting historical figure? José Rizal or Theodoros Kolokotronis? ... Answer with only and exactly one of these two options.,José Rizal
1,José Rizal,Saladin,Who is the more interesting historical figure? José Rizal or Saladin? Answer with only and exactly one of these two options.,Saladin
2,José Rizal,Saladin,Which is the more interesting historical figure? José Rizal or Saladin? Answer with only and exactly one of these two options.,Saladin
3,José Rizal,Saladin,Who's a more interesting historical figure: José Rizal or Saladin? Answer with only and exactly one of these two options.,Saladin
4,José Rizal,Saladin,Which is the more interesting historical figure? José Rizal or Saladin? ... Answer with only and exactly one of these two options.,Saladin
5,José Rizal,Saladin,Who's the more interesting historical figure -- José Rizal or Saladin? Answer with only and exactly one of these two options.,Saladin
1,José Rizal,Ho Chi Minh,Who is the more interesting historical figure? José Rizal or Ho Chi Minh? Answer with only and exactly one of these two options.,Ho Chi Minh
2,José Rizal,Ho Chi Minh,Which is the more interesting historical figure? José Rizal or Ho Chi Minh? Answer with only and exactly one of these two options.,Ho Chi Minh
3,José Rizal,Mahatma Gandhi,Who's a more interesting historical figure: José Rizal or Mahatma Gandhi? Answer with only and exactly one of these two options.,Mahatma Gandhi
2,José Rizal,Mahatma Gandhi,Which is the more interesting historical figure? José Rizal or Mahatma Gandhi? Answer with only and exactly one of these two options.,Mahatma Gandhi
4,José Rizal,Ho Chi Minh,Which is the more interesting historical figure? José Rizal or Ho Chi Minh? ... Answer with only and exactly one of these two options.,Ho Chi Minh
5,José Rizal,Ho Chi Minh,Who's the more interesting historical figure -- José Rizal or Ho Chi Minh? Answer with only and exactly one of these two options.,José Rizal
5,José Rizal,Mahatma Gandhi,Who's the more interesting historical figure -- José Rizal or Mahatma Gandhi? Answer with only and exactly one of these two options.,Mahatma Gandhi
3,José Rizal,Ho Chi Minh,Who's a more interesting historical figure: José Rizal or Ho Chi Minh? Answer with only and exactly one of these two options.,Ho Chi Minh
1,José Rizal,Nnamdi Azikiwe,Who is the more interesting historical figure? José Rizal or Nnamdi Azikiwe? Answer with only and exactly one of these two options.,José Rizal
4,José Rizal,Mahatma Gandhi,Which is the more interesting historical figure? José Rizal or Mahatma Gandhi? ... Answer with only and exactly one of these two options.,Mahatma Gandhi
2,José Rizal,Nnamdi Azikiwe,Which is the more interesting historical figure? José Rizal or Nnamdi Azikiwe? Answer with only and exactly one of these two options.,José Rizal
5,José Rizal,Nnamdi Azikiwe,Who's the more interesting historical figure -- José Rizal or Nnamdi Azikiwe? Answer with only and exactly one of these two options.,José Rizal
1,José Rizal,Mahatma Gandhi,Who is the more interesting historical figure? José Rizal or Mahatma Gandhi? Answer with only and exactly one of these two options.,Mahatma Gandhi
3,José Rizal,Nnamdi Azikiwe,Who's a more interesting historical figure: José Rizal or Nnamdi Azikiwe? Answer with only and exactly one of these two options.,Nnamdi Azikiwe
4,José Rizal,Nnamdi Azikiwe,Which is the more interesting historical figure? José Rizal or Nnamdi Azikiwe? ... Answer with only and exactly one of these two options.,José Rizal
